time,SMControlTest.done,SMControlTest.s[3:0],SMControlTest.rsshr,SMControlTest.rsload,SMControlTest.rsclear,SMControlTest.n[3:0],SMControlTest.mrld,SMControlTest.mdld,SMControlTest.NUM_BITS,SMControlTest.clk,SMControlTest.errors[7:0],SMControlTest.mr[3:0],SMControlTest.reset_state[3:0],SMControlTest.rst,SMControlTest.start,SMControlTest.multiplier[31:0],SMControlTest.rs[31:0],SMControlTest.st[31:0],SMControlTest.control.clk,SMControlTest.control.done,SMControlTest.control.mdld,SMControlTest.control.mr[3:0],SMControlTest.control.mrld,SMControlTest.control.reset_state[3:0],SMControlTest.control.rsclear,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.start,SMControlTest.control.n[3:0],SMControlTest.control.s[3:0]
35160,z,11,1,0,0,1000,0,0,100,0,0,1100,111,0,1,1101,111,0,0,z,0,1100,0,111,0,0,1,0,1,1000,11
35170,z,11,1,0,0,1000,0,0,100,0,0,1101,111,0,1,1101,111,0,0,z,0,1101,0,111,0,0,1,0,1,1000,11
35190,z,11,1,0,0,1000,0,0,100,0,0,1101,111,0,0,1101,111,0,0,z,0,1101,0,111,0,0,1,0,0,1000,11
35210,z,11,1,0,0,1000,0,0,100,0,0,1101,111,1,0,1101,111,0,0,z,0,1101,0,111,0,0,1,1,0,1000,11
35230,z,111,0,1,0,11,0,0,100,1,0,1101,111,1,0,1101,111,0,1,z,0,1101,0,111,0,1,0,1,0,11,111
35240,z,111,0,1,0,11,0,0,100,0,0,1101,111,1,0,1101,111,0,0,z,0,1101,0,111,0,1,0,1,0,11,111
35260,z,111,0,1,0,11,0,0,100,0,0,1101,111,0,0,1101,111,0,0,z,0,1101,0,111,0,1,0,0,0,11,111
35280,z,11,1,0,0,1000,0,0,100,1,0,1101,111,0,0,1101,111,0,1,z,0,1101,0,111,0,0,1,0,0,1000,11
35300,z,11,1,0,0,1000,0,0,100,0,0,1101,111,0,0,1101,111,1,0,z,0,1101,0,111,0,0,1,0,0,1000,11
35330,z,11,1,0,0,1000,0,0,100,0,0,1101,111,0,1,1101,111,1,0,z,0,1101,0,111,0,0,1,0,1,1000,11
35350,z,11,1,0,0,1000,0,0,100,0,0,1101,111,1,1,1101,111,1,0,z,0,1101,0,111,0,0,1,1,1,1000,11
35370,z,111,0,1,0,11,0,0,100,1,0,1101,111,1,1,1101,111,1,1,z,0,1101,0,111,0,1,0,1,1,11,111
35380,z,111,0,1,0,11,0,0,100,0,0,1101,111,1,1,1101,111,1,0,z,0,1101,0,111,0,1,0,1,1,11,111
35400,z,111,0,1,0,11,0,0,100,0,0,1101,111,0,1,1101,111,1,0,z,0,1101,0,111,0,1,0,0,1,11,111
35420,z,11,1,0,0,1000,0,0,100,1,0,1101,111,0,1,1101,111,1,1,z,0,1101,0,111,0,0,1,0,1,1000,11
35440,z,11,1,0,0,1000,0,0,100,0,0,1101,111,0,1,1110,111,0,0,z,0,1101,0,111,0,0,1,0,1,1000,11
35450,z,11,1,0,0,1000,0,0,100,0,0,1110,111,0,1,1110,111,0,0,z,0,1110,0,111,0,0,1,0,1,1000,11
35470,z,11,1,0,0,1000,0,0,100,0,0,1110,111,0,0,1110,111,0,0,z,0,1110,0,111,0,0,1,0,0,1000,11
35490,z,11,1,0,0,1000,0,0,100,0,0,1110,111,1,0,1110,111,0,0,z,0,1110,0,111,0,0,1,1,0,1000,11
35510,z,111,0,0,0,11,0,0,100,1,0,1110,111,1,0,1110,111,0,1,z,0,1110,0,111,0,0,0,1,0,11,111
35520,z,111,0,0,0,11,0,0,100,0,0,1110,111,1,0,1110,111,0,0,z,0,1110,0,111,0,0,0,1,0,11,111
35540,z,111,0,0,0,11,0,0,100,0,0,1110,111,0,0,1110,111,0,0,z,0,1110,0,111,0,0,0,0,0,11,111
35560,z,11,1,0,0,1000,0,0,100,1,0,1110,111,0,0,1110,111,0,1,z,0,1110,0,111,0,0,1,0,0,1000,11
35580,z,11,1,0,0,1000,0,0,100,0,0,1110,111,0,0,1110,111,1,0,z,0,1110,0,111,0,0,1,0,0,1000,11
35610,z,11,1,0,0,1000,0,0,100,0,0,1110,111,0,1,1110,111,1,0,z,0,1110,0,111,0,0,1,0,1,1000,11
35630,z,11,1,0,0,1000,0,0,100,0,0,1110,111,1,1,1110,111,1,0,z,0,1110,0,111,0,0,1,1,1,1000,11
35650,z,111,0,0,0,11,0,0,100,1,0,1110,111,1,1,1110,111,1,1,z,0,1110,0,111,0,0,0,1,1,11,111
35660,z,111,0,0,0,11,0,0,100,0,0,1110,111,1,1,1110,111,1,0,z,0,1110,0,111,0,0,0,1,1,11,111
35680,z,111,0,0,0,11,0,0,100,0,0,1110,111,0,1,1110,111,1,0,z,0,1110,0,111,0,0,0,0,1,11,111
35700,z,11,1,0,0,1000,0,0,100,1,0,1110,111,0,1,1110,111,1,1,z,0,1110,0,111,0,0,1,0,1,1000,11
35720,z,11,1,0,0,1000,0,0,100,0,0,1110,111,0,1,1111,111,0,0,z,0,1110,0,111,0,0,1,0,1,1000,11
35730,z,11,1,0,0,1000,0,0,100,0,0,1111,111,0,1,1111,111,0,0,z,0,1111,0,111,0,0,1,0,1,1000,11
35750,z,11,1,0,0,1000,0,0,100,0,0,1111,111,0,0,1111,111,0,0,z,0,1111,0,111,0,0,1,0,0,1000,11
35770,z,11,1,0,0,1000,0,0,100,0,0,1111,111,1,0,1111,111,0,0,z,0,1111,0,111,0,0,1,1,0,1000,11
35790,z,111,0,1,0,11,0,0,100,1,0,1111,111,1,0,1111,111,0,1,z,0,1111,0,111,0,1,0,1,0,11,111
35800,z,111,0,1,0,11,0,0,100,0,0,1111,111,1,0,1111,111,0,0,z,0,1111,0,111,0,1,0,1,0,11,111
35820,z,111,0,1,0,11,0,0,100,0,0,1111,111,0,0,1111,111,0,0,z,0,1111,0,111,0,1,0,0,0,11,111
35840,z,11,1,0,0,1000,0,0,100,1,0,1111,111,0,0,1111,111,0,1,z,0,1111,0,111,0,0,1,0,0,1000,11
35860,z,11,1,0,0,1000,0,0,100,0,0,1111,111,0,0,1111,111,1,0,z,0,1111,0,111,0,0,1,0,0,1000,11
35890,z,11,1,0,0,1000,0,0,100,0,0,1111,111,0,1,1111,111,1,0,z,0,1111,0,111,0,0,1,0,1,1000,11
35910,z,11,1,0,0,1000,0,0,100,0,0,1111,111,1,1,1111,111,1,0,z,0,1111,0,111,0,0,1,1,1,1000,11
35930,z,111,0,1,0,11,0,0,100,1,0,1111,111,1,1,1111,111,1,1,z,0,1111,0,111,0,1,0,1,1,11,111
35940,z,111,0,1,0,11,0,0,100,0,0,1111,111,1,1,1111,111,1,0,z,0,1111,0,111,0,1,0,1,1,11,111
35960,z,111,0,1,0,11,0,0,100,0,0,1111,111,0,1,1111,111,1,0,z,0,1111,0,111,0,1,0,0,1,11,111
35980,z,11,1,0,0,1000,0,0,100,1,0,1111,111,0,1,1111,111,1,1,z,0,1111,0,111,0,0,1,0,1,1000,11
36000,z,11,1,0,0,1000,0,0,100,0,0,1111,111,0,1,10000,1000,10,0,z,0,1111,0,111,0,0,1,0,1,1000,11
36010,z,11,1,0,0,1000,0,0,100,0,0,1111,1000,0,1,10000,1000,10,0,z,0,1111,0,1000,0,0,1,0,1,1000,11
36020,z,11,1,0,0,1000,0,0,100,0,0,1111,1000,0,1,0,1000,0,0,z,0,1111,0,1000,0,0,1,0,1,1000,11
36030,z,11,1,0,0,1000,0,0,100,0,0,0,1000,0,1,0,1000,0,0,z,0,0,0,1000,0,0,1,0,1,1000,11
36050,z,11,1,0,0,1000,0,0,100,0,0,0,1000,0,0,0,1000,0,0,z,0,0,0,1000,0,0,1,0,0,1000,11
36070,z,11,1,0,0,1000,0,0,100,0,0,0,1000,1,0,0,1000,0,0,z,0,0,0,1000,0,0,1,1,0,1000,11
36090,z,1000,0,0,0,100,0,0,100,1,0,0,1000,1,0,0,1000,0,1,z,0,0,0,1000,0,0,0,1,0,100,1000
36100,z,1000,0,0,0,100,0,0,100,0,0,0,1000,1,0,0,1000,0,0,z,0,0,0,1000,0,0,0,1,0,100,1000
36120,z,1000,0,0,0,100,0,0,100,0,0,0,1000,0,0,0,1000,0,0,z,0,0,0,1000,0,0,0,0,0,100,1000
36140,z,100,1,0,0,1001,0,0,100,1,0,0,1000,0,0,0,1000,0,1,z,0,0,0,1000,0,0,1,0,0,1001,100
36150,z,100,1,0,0,1001,0,0,100,0,0,0,1000,0,0,0,1000,0,0,z,0,0,0,1000,0,0,1,0,0,1001,100
36160,z,100,1,0,0,1001,0,0,100,0,0,0,1000,0,0,0,1000,1,0,z,0,0,0,1000,0,0,1,0,0,1001,100
36190,z,100,1,0,0,1001,0,0,100,0,0,0,1000,0,1,0,1000,1,0,z,0,0,0,1000,0,0,1,0,1,1001,100
36210,z,100,1,0,0,1001,0,0,100,0,0,0,1000,1,1,0,1000,1,0,z,0,0,0,1000,0,0,1,1,1,1001,100
36230,z,1000,0,0,0,100,0,0,100,1,0,0,1000,1,1,0,1000,1,1,z,0,0,0,1000,0,0,0,1,1,100,1000
36240,z,1000,0,0,0,100,0,0,100,0,0,0,1000,1,1,0,1000,1,0,z,0,0,0,1000,0,0,0,1,1,100,1000
36260,z,1000,0,0,0,100,0,0,100,0,0,0,1000,0,1,0,1000,1,0,z,0,0,0,1000,0,0,0,0,1,100,1000
36280,z,100,1,0,0,1001,0,0,100,1,0,0,1000,0,1,0,1000,1,1,z,0,0,0,1000,0,0,1,0,1,1001,100
36300,z,100,1,0,0,1001,0,0,100,0,0,0,1000,0,1,1,1000,0,0,z,0,0,0,1000,0,0,1,0,1,1001,100
36310,z,100,1,0,0,1001,0,0,100,0,0,1,1000,0,1,1,1000,0,0,z,0,1,0,1000,0,0,1,0,1,1001,100
36330,z,100,1,0,0,1001,0,0,100,0,0,1,1000,0,0,1,1000,0,0,z,0,1,0,1000,0,0,1,0,0,1001,100
36350,z,100,1,0,0,1001,0,0,100,0,0,1,1000,1,0,1,1000,0,0,z,0,1,0,1000,0,0,1,1,0,1001,100
36370,z,1000,0,0,0,100,0,0,100,1,0,1,1000,1,0,1,1000,0,1,z,0,1,0,1000,0,0,0,1,0,100,1000
36380,z,1000,0,0,0,100,0,0,100,0,0,1,1000,1,0,1,1000,0,0,z,0,1,0,1000,0,0,0,1,0,100,1000
36400,z,1000,0,0,0,100,0,0,100,0,0,1,1000,0,0,1,1000,0,0,z,0,1,0,1000,0,0,0,0,0,100,1000
36420,z,100,1,0,0,1001,0,0,100,1,0,1,1000,0,0,1,1000,0,1,z,0,1,0,1000,0,0,1,0,0,1001,100
36440,z,100,1,0,0,1001,0,0,100,0,0,1,1000,0,0,1,1000,1,0,z,0,1,0,1000,0,0,1,0,0,1001,100
36470,z,100,1,0,0,1001,0,0,100,0,0,1,1000,0,1,1,1000,1,0,z,0,1,0,1000,0,0,1,0,1,1001,100
36490,z,100,1,0,0,1001,0,0,100,0,0,1,1000,1,1,1,1000,1,0,z,0,1,0,1000,0,0,1,1,1,1001,100
36510,z,1000,0,0,0,100,0,0,100,1,0,1,1000,1,1,1,1000,1,1,z,0,1,0,1000,0,0,0,1,1,100,1000
36520,z,1000,0,0,0,100,0,0,100,0,0,1,1000,1,1,1,1000,1,0,z,0,1,0,1000,0,0,0,1,1,100,1000
36540,z,1000,0,0,0,100,0,0,100,0,0,1,1000,0,1,1,1000,1,0,z,0,1,0,1000,0,0,0,0,1,100,1000
36560,z,100,1,0,0,1001,0,0,100,1,0,1,1000,0,1,1,1000,1,1,z,0,1,0,1000,0,0,1,0,1,1001,100
36580,z,100,1,0,0,1001,0,0,100,0,0,1,1000,0,1,10,1000,0,0,z,0,1,0,1000,0,0,1,0,1,1001,100
36590,z,100,1,0,0,1001,0,0,100,0,0,10,1000,0,1,10,1000,0,0,z,0,10,0,1000,0,0,1,0,1,1001,100
36610,z,100,1,0,0,1001,0,0,100,0,0,10,1000,0,0,10,1000,0,0,z,0,10,0,1000,0,0,1,0,0,1001,100
36630,z,100,1,0,0,1001,0,0,100,0,0,10,1000,1,0,10,1000,0,0,z,0,10,0,1000,0,0,1,1,0,1001,100
36650,z,1000,0,1,0,100,0,0,100,1,0,10,1000,1,0,10,1000,0,1,z,0,10,0,1000,0,1,0,1,0,100,1000
36660,z,1000,0,1,0,100,0,0,100,0,0,10,1000,1,0,10,1000,0,0,z,0,10,0,1000,0,1,0,1,0,100,1000
36680,z,1000,0,1,0,100,0,0,100,0,0,10,1000,0,0,10,1000,0,0,z,0,10,0,1000,0,1,0,0,0,100,1000
36700,z,100,1,0,0,1001,0,0,100,1,0,10,1000,0,0,10,1000,0,1,z,0,10,0,1000,0,0,1,0,0,1001,100
36720,z,100,1,0,0,1001,0,0,100,0,0,10,1000,0,0,10,1000,1,0,z,0,10,0,1000,0,0,1,0,0,1001,100
36750,z,100,1,0,0,1001,0,0,100,0,0,10,1000,0,1,10,1000,1,0,z,0,10,0,1000,0,0,1,0,1,1001,100
36770,z,100,1,0,0,1001,0,0,100,0,0,10,1000,1,1,10,1000,1,0,z,0,10,0,1000,0,0,1,1,1,1001,100
36790,z,1000,0,1,0,100,0,0,100,1,0,10,1000,1,1,10,1000,1,1,z,0,10,0,1000,0,1,0,1,1,100,1000
36800,z,1000,0,1,0,100,0,0,100,0,0,10,1000,1,1,10,1000,1,0,z,0,10,0,1000,0,1,0,1,1,100,1000
36820,z,1000,0,1,0,100,0,0,100,0,0,10,1000,0,1,10,1000,1,0,z,0,10,0,1000,0,1,0,0,1,100,1000
36840,z,100,1,0,0,1001,0,0,100,1,0,10,1000,0,1,10,1000,1,1,z,0,10,0,1000,0,0,1,0,1,1001,100
36860,z,100,1,0,0,1001,0,0,100,0,0,10,1000,0,1,11,1000,0,0,z,0,10,0,1000,0,0,1,0,1,1001,100
36870,z,100,1,0,0,1001,0,0,100,0,0,11,1000,0,1,11,1000,0,0,z,0,11,0,1000,0,0,1,0,1,1001,100
36890,z,100,1,0,0,1001,0,0,100,0,0,11,1000,0,0,11,1000,0,0,z,0,11,0,1000,0,0,1,0,0,1001,100
36910,z,100,1,0,0,1001,0,0,100,0,0,11,1000,1,0,11,1000,0,0,z,0,11,0,1000,0,0,1,1,0,1001,100
36930,z,1000,0,1,0,100,0,0,100,1,0,11,1000,1,0,11,1000,0,1,z,0,11,0,1000,0,1,0,1,0,100,1000
36940,z,1000,0,1,0,100,0,0,100,0,0,11,1000,1,0,11,1000,0,0,z,0,11,0,1000,0,1,0,1,0,100,1000
36960,z,1000,0,1,0,100,0,0,100,0,0,11,1000,0,0,11,1000,0,0,z,0,11,0,1000,0,1,0,0,0,100,1000
36980,z,100,1,0,0,1001,0,0,100,1,0,11,1000,0,0,11,1000,0,1,z,0,11,0,1000,0,0,1,0,0,1001,100
37000,z,100,1,0,0,1001,0,0,100,0,0,11,1000,0,0,11,1000,1,0,z,0,11,0,1000,0,0,1,0,0,1001,100
37030,z,100,1,0,0,1001,0,0,100,0,0,11,1000,0,1,11,1000,1,0,z,0,11,0,1000,0,0,1,0,1,1001,100
37050,z,100,1,0,0,1001,0,0,100,0,0,11,1000,1,1,11,1000,1,0,z,0,11,0,1000,0,0,1,1,1,1001,100
37070,z,1000,0,1,0,100,0,0,100,1,0,11,1000,1,1,11,1000,1,1,z,0,11,0,1000,0,1,0,1,1,100,1000
37080,z,1000,0,1,0,100,0,0,100,0,0,11,1000,1,1,11,1000,1,0,z,0,11,0,1000,0,1,0,1,1,100,1000
37100,z,1000,0,1,0,100,0,0,100,0,0,11,1000,0,1,11,1000,1,0,z,0,11,0,1000,0,1,0,0,1,100,1000
37120,z,100,1,0,0,1001,0,0,100,1,0,11,1000,0,1,11,1000,1,1,z,0,11,0,1000,0,0,1,0,1,1001,100
37140,z,100,1,0,0,1001,0,0,100,0,0,11,1000,0,1,100,1000,0,0,z,0,11,0,1000,0,0,1,0,1,1001,100
37150,z,100,1,0,0,1001,0,0,100,0,0,100,1000,0,1,100,1000,0,0,z,0,100,0,1000,0,0,1,0,1,1001,100
37170,z,100,1,0,0,1001,0,0,100,0,0,100,1000,0,0,100,1000,0,0,z,0,100,0,1000,0,0,1,0,0,1001,100
37190,z,100,1,0,0,1001,0,0,100,0,0,100,1000,1,0,100,1000,0,0,z,0,100,0,1000,0,0,1,1,0,1001,100
37210,z,1000,0,0,0,100,0,0,100,1,0,100,1000,1,0,100,1000,0,1,z,0,100,0,1000,0,0,0,1,0,100,1000
37220,z,1000,0,0,0,100,0,0,100,0,0,100,1000,1,0,100,1000,0,0,z,0,100,0,1000,0,0,0,1,0,100,1000
37240,z,1000,0,0,0,100,0,0,100,0,0,100,1000,0,0,100,1000,0,0,z,0,100,0,1000,0,0,0,0,0,100,1000
37260,z,100,1,0,0,1001,0,0,100,1,0,100,1000,0,0,100,1000,0,1,z,0,100,0,1000,0,0,1,0,0,1001,100
37280,z,100,1,0,0,1001,0,0,100,0,0,100,1000,0,0,100,1000,1,0,z,0,100,0,1000,0,0,1,0,0,1001,100
37310,z,100,1,0,0,1001,0,0,100,0,0,100,1000,0,1,100,1000,1,0,z,0,100,0,1000,0,0,1,0,1,1001,100
37330,z,100,1,0,0,1001,0,0,100,0,0,100,1000,1,1,100,1000,1,0,z,0,100,0,1000,0,0,1,1,1,1001,100
37350,z,1000,0,0,0,100,0,0,100,1,0,100,1000,1,1,100,1000,1,1,z,0,100,0,1000,0,0,0,1,1,100,1000
37360,z,1000,0,0,0,100,0,0,100,0,0,100,1000,1,1,100,1000,1,0,z,0,100,0,1000,0,0,0,1,1,100,1000
37380,z,1000,0,0,0,100,0,0,100,0,0,100,1000,0,1,100,1000,1,0,z,0,100,0,1000,0,0,0,0,1,100,1000
37400,z,100,1,0,0,1001,0,0,100,1,0,100,1000,0,1,100,1000,1,1,z,0,100,0,1000,0,0,1,0,1,1001,100
37420,z,100,1,0,0,1001,0,0,100,0,0,100,1000,0,1,101,1000,0,0,z,0,100,0,1000,0,0,1,0,1,1001,100
37430,z,100,1,0,0,1001,0,0,100,0,0,101,1000,0,1,101,1000,0,0,z,0,101,0,1000,0,0,1,0,1,1001,100
37450,z,100,1,0,0,1001,0,0,100,0,0,101,1000,0,0,101,1000,0,0,z,0,101,0,1000,0,0,1,0,0,1001,100
37470,z,100,1,0,0,1001,0,0,100,0,0,101,1000,1,0,101,1000,0,0,z,0,101,0,1000,0,0,1,1,0,1001,100
37490,z,1000,0,0,0,100,0,0,100,1,0,101,1000,1,0,101,1000,0,1,z,0,101,0,1000,0,0,0,1,0,100,1000
37500,z,1000,0,0,0,100,0,0,100,0,0,101,1000,1,0,101,1000,0,0,z,0,101,0,1000,0,0,0,1,0,100,1000
37520,z,1000,0,0,0,100,0,0,100,0,0,101,1000,0,0,101,1000,0,0,z,0,101,0,1000,0,0,0,0,0,100,1000
37540,z,100,1,0,0,1001,0,0,100,1,0,101,1000,0,0,101,1000,0,1,z,0,101,0,1000,0,0,1,0,0,1001,100
37560,z,100,1,0,0,1001,0,0,100,0,0,101,1000,0,0,101,1000,1,0,z,0,101,0,1000,0,0,1,0,0,1001,100
37590,z,100,1,0,0,1001,0,0,100,0,0,101,1000,0,1,101,1000,1,0,z,0,101,0,1000,0,0,1,0,1,1001,100
37610,z,100,1,0,0,1001,0,0,100,0,0,101,1000,1,1,101,1000,1,0,z,0,101,0,1000,0,0,1,1,1,1001,100
37630,z,1000,0,0,0,100,0,0,100,1,0,101,1000,1,1,101,1000,1,1,z,0,101,0,1000,0,0,0,1,1,100,1000
37640,z,1000,0,0,0,100,0,0,100,0,0,101,1000,1,1,101,1000,1,0,z,0,101,0,1000,0,0,0,1,1,100,1000
37660,z,1000,0,0,0,100,0,0,100,0,0,101,1000,0,1,101,1000,1,0,z,0,101,0,1000,0,0,0,0,1,100,1000
37680,z,100,1,0,0,1001,0,0,100,1,0,101,1000,0,1,101,1000,1,1,z,0,101,0,1000,0,0,1,0,1,1001,100
37700,z,100,1,0,0,1001,0,0,100,0,0,101,1000,0,1,110,1000,0,0,z,0,101,0,1000,0,0,1,0,1,1001,100
37710,z,100,1,0,0,1001,0,0,100,0,0,110,1000,0,1,110,1000,0,0,z,0,110,0,1000,0,0,1,0,1,1001,100
37730,z,100,1,0,0,1001,0,0,100,0,0,110,1000,0,0,110,1000,0,0,z,0,110,0,1000,0,0,1,0,0,1001,100
37750,z,100,1,0,0,1001,0,0,100,0,0,110,1000,1,0,110,1000,0,0,z,0,110,0,1000,0,0,1,1,0,1001,100
37770,z,1000,0,1,0,100,0,0,100,1,0,110,1000,1,0,110,1000,0,1,z,0,110,0,1000,0,1,0,1,0,100,1000
37780,z,1000,0,1,0,100,0,0,100,0,0,110,1000,1,0,110,1000,0,0,z,0,110,0,1000,0,1,0,1,0,100,1000
37800,z,1000,0,1,0,100,0,0,100,0,0,110,1000,0,0,110,1000,0,0,z,0,110,0,1000,0,1,0,0,0,100,1000
37820,z,100,1,0,0,1001,0,0,100,1,0,110,1000,0,0,110,1000,0,1,z,0,110,0,1000,0,0,1,0,0,1001,100
37840,z,100,1,0,0,1001,0,0,100,0,0,110,1000,0,0,110,1000,1,0,z,0,110,0,1000,0,0,1,0,0,1001,100
37870,z,100,1,0,0,1001,0,0,100,0,0,110,1000,0,1,110,1000,1,0,z,0,110,0,1000,0,0,1,0,1,1001,100
37890,z,100,1,0,0,1001,0,0,100,0,0,110,1000,1,1,110,1000,1,0,z,0,110,0,1000,0,0,1,1,1,1001,100
37910,z,1000,0,1,0,100,0,0,100,1,0,110,1000,1,1,110,1000,1,1,z,0,110,0,1000,0,1,0,1,1,100,1000
37920,z,1000,0,1,0,100,0,0,100,0,0,110,1000,1,1,110,1000,1,0,z,0,110,0,1000,0,1,0,1,1,100,1000
37940,z,1000,0,1,0,100,0,0,100,0,0,110,1000,0,1,110,1000,1,0,z,0,110,0,1000,0,1,0,0,1,100,1000
37960,z,100,1,0,0,1001,0,0,100,1,0,110,1000,0,1,110,1000,1,1,z,0,110,0,1000,0,0,1,0,1,1001,100
37980,z,100,1,0,0,1001,0,0,100,0,0,110,1000,0,1,111,1000,0,0,z,0,110,0,1000,0,0,1,0,1,1001,100
37990,z,100,1,0,0,1001,0,0,100,0,0,111,1000,0,1,111,1000,0,0,z,0,111,0,1000,0,0,1,0,1,1001,100
38010,z,100,1,0,0,1001,0,0,100,0,0,111,1000,0,0,111,1000,0,0,z,0,111,0,1000,0,0,1,0,0,1001,100
38030,z,100,1,0,0,1001,0,0,100,0,0,111,1000,1,0,111,1000,0,0,z,0,111,0,1000,0,0,1,1,0,1001,100
38050,z,1000,0,1,0,100,0,0,100,1,0,111,1000,1,0,111,1000,0,1,z,0,111,0,1000,0,1,0,1,0,100,1000
38060,z,1000,0,1,0,100,0,0,100,0,0,111,1000,1,0,111,1000,0,0,z,0,111,0,1000,0,1,0,1,0,100,1000
38080,z,1000,0,1,0,100,0,0,100,0,0,111,1000,0,0,111,1000,0,0,z,0,111,0,1000,0,1,0,0,0,100,1000
38100,z,100,1,0,0,1001,0,0,100,1,0,111,1000,0,0,111,1000,0,1,z,0,111,0,1000,0,0,1,0,0,1001,100
38120,z,100,1,0,0,1001,0,0,100,0,0,111,1000,0,0,111,1000,1,0,z,0,111,0,1000,0,0,1,0,0,1001,100
38150,z,100,1,0,0,1001,0,0,100,0,0,111,1000,0,1,111,1000,1,0,z,0,111,0,1000,0,0,1,0,1,1001,100
38170,z,100,1,0,0,1001,0,0,100,0,0,111,1000,1,1,111,1000,1,0,z,0,111,0,1000,0,0,1,1,1,1001,100
38190,z,1000,0,1,0,100,0,0,100,1,0,111,1000,1,1,111,1000,1,1,z,0,111,0,1000,0,1,0,1,1,100,1000
38200,z,1000,0,1,0,100,0,0,100,0,0,111,1000,1,1,111,1000,1,0,z,0,111,0,1000,0,1,0,1,1,100,1000
38220,z,1000,0,1,0,100,0,0,100,0,0,111,1000,0,1,111,1000,1,0,z,0,111,0,1000,0,1,0,0,1,100,1000
38240,z,100,1,0,0,1001,0,0,100,1,0,111,1000,0,1,111,1000,1,1,z,0,111,0,1000,0,0,1,0,1,1001,100
38260,z,100,1,0,0,1001,0,0,100,0,0,111,1000,0,1,1000,1000,0,0,z,0,111,0,1000,0,0,1,0,1,1001,100
38270,z,100,1,0,0,1001,0,0,100,0,0,1000,1000,0,1,1000,1000,0,0,z,0,1000,0,1000,0,0,1,0,1,1001,100
38290,z,100,1,0,0,1001,0,0,100,0,0,1000,1000,0,0,1000,1000,0,0,z,0,1000,0,1000,0,0,1,0,0,1001,100
38310,z,100,1,0,0,1001,0,0,100,0,0,1000,1000,1,0,1000,1000,0,0,z,0,1000,0,1000,0,0,1,1,0,1001,100
38330,z,1000,0,0,0,100,0,0,100,1,0,1000,1000,1,0,1000,1000,0,1,z,0,1000,0,1000,0,0,0,1,0,100,1000
38340,z,1000,0,0,0,100,0,0,100,0,0,1000,1000,1,0,1000,1000,0,0,z,0,1000,0,1000,0,0,0,1,0,100,1000
38360,z,1000,0,0,0,100,0,0,100,0,0,1000,1000,0,0,1000,1000,0,0,z,0,1000,0,1000,0,0,0,0,0,100,1000
38380,z,100,1,0,0,1001,0,0,100,1,0,1000,1000,0,0,1000,1000,0,1,z,0,1000,0,1000,0,0,1,0,0,1001,100
38400,z,100,1,0,0,1001,0,0,100,0,0,1000,1000,0,0,1000,1000,1,0,z,0,1000,0,1000,0,0,1,0,0,1001,100
38430,z,100,1,0,0,1001,0,0,100,0,0,1000,1000,0,1,1000,1000,1,0,z,0,1000,0,1000,0,0,1,0,1,1001,100
38450,z,100,1,0,0,1001,0,0,100,0,0,1000,1000,1,1,1000,1000,1,0,z,0,1000,0,1000,0,0,1,1,1,1001,100
38470,z,1000,0,0,0,100,0,0,100,1,0,1000,1000,1,1,1000,1000,1,1,z,0,1000,0,1000,0,0,0,1,1,100,1000
38480,z,1000,0,0,0,100,0,0,100,0,0,1000,1000,1,1,1000,1000,1,0,z,0,1000,0,1000,0,0,0,1,1,100,1000
38500,z,1000,0,0,0,100,0,0,100,0,0,1000,1000,0,1,1000,1000,1,0,z,0,1000,0,1000,0,0,0,0,1,100,1000
38520,z,100,1,0,0,1001,0,0,100,1,0,1000,1000,0,1,1000,1000,1,1,z,0,1000,0,1000,0,0,1,0,1,1001,100
38540,z,100,1,0,0,1001,0,0,100,0,0,1000,1000,0,1,1001,1000,0,0,z,0,1000,0,1000,0,0,1,0,1,1001,100
38550,z,100,1,0,0,1001,0,0,100,0,0,1001,1000,0,1,1001,1000,0,0,z,0,1001,0,1000,0,0,1,0,1,1001,100
38570,z,100,1,0,0,1001,0,0,100,0,0,1001,1000,0,0,1001,1000,0,0,z,0,1001,0,1000,0,0,1,0,0,1001,100
38590,z,100,1,0,0,1001,0,0,100,0,0,1001,1000,1,0,1001,1000,0,0,z,0,1001,0,1000,0,0,1,1,0,1001,100
38610,z,1000,0,0,0,100,0,0,100,1,0,1001,1000,1,0,1001,1000,0,1,z,0,1001,0,1000,0,0,0,1,0,100,1000
38620,z,1000,0,0,0,100,0,0,100,0,0,1001,1000,1,0,1001,1000,0,0,z,0,1001,0,1000,0,0,0,1,0,100,1000
38640,z,1000,0,0,0,100,0,0,100,0,0,1001,1000,0,0,1001,1000,0,0,z,0,1001,0,1000,0,0,0,0,0,100,1000
38660,z,100,1,0,0,1001,0,0,100,1,0,1001,1000,0,0,1001,1000,0,1,z,0,1001,0,1000,0,0,1,0,0,1001,100
38680,z,100,1,0,0,1001,0,0,100,0,0,1001,1000,0,0,1001,1000,1,0,z,0,1001,0,1000,0,0,1,0,0,1001,100
38710,z,100,1,0,0,1001,0,0,100,0,0,1001,1000,0,1,1001,1000,1,0,z,0,1001,0,1000,0,0,1,0,1,1001,100
