time,SMControlTest.s[3:0],SMControlTest.rsshr,SMControlTest.rsload,SMControlTest.rsclear,SMControlTest.n[3:0],SMControlTest.mrld,SMControlTest.mdld,SMControlTest.done,SMControlTest.NUM_BITS,SMControlTest.clk,SMControlTest.errors[7:0],SMControlTest.mr[3:0],SMControlTest.reset_state[3:0],SMControlTest.rst,SMControlTest.start,SMControlTest.multiplier[31:0],SMControlTest.rs[31:0],SMControlTest.st[31:0],SMControlTest.control.clk,SMControlTest.control.done,SMControlTest.control.mdld,SMControlTest.control.mr[3:0],SMControlTest.control.mrld,SMControlTest.control.reset_state[3:0],SMControlTest.control.rsclear,SMControlTest.control.rsload,SMControlTest.control.rsshr,SMControlTest.control.rst,SMControlTest.control.start,SMControlTest.control.n[3:0],SMControlTest.control.s[3:0]
64430,110,1,0,0,0,0,0,1,100,0,0,101,1110,0,1,101,1110,0,0,1,0,101,0,1110,0,0,1,0,1,0,110
64450,110,1,0,0,0,0,0,1,100,0,0,101,1110,0,0,101,1110,0,0,1,0,101,0,1110,0,0,1,0,0,0,110
64470,110,1,0,0,0,0,0,1,100,0,0,101,1110,1,0,101,1110,0,0,1,0,101,0,1110,0,0,1,1,0,0,110
64490,1110,0,0,0,110,0,0,0,100,1,0,101,1110,1,0,101,1110,0,1,0,0,101,0,1110,0,0,0,1,0,110,1110
64500,1110,0,0,0,110,0,0,0,100,0,0,101,1110,1,0,101,1110,0,0,0,0,101,0,1110,0,0,0,1,0,110,1110
64520,1110,0,0,0,110,0,0,0,100,0,0,101,1110,0,0,101,1110,0,0,0,0,101,0,1110,0,0,0,0,0,110,1110
64540,110,1,0,0,0,0,0,1,100,1,0,101,1110,0,0,101,1110,0,1,1,0,101,0,1110,0,0,1,0,0,0,110
64550,110,1,0,0,0,0,0,1,100,0,0,101,1110,0,0,101,1110,0,0,1,0,101,0,1110,0,0,1,0,0,0,110
64560,110,1,0,0,0,0,0,1,100,0,0,101,1110,0,0,101,1110,1,0,1,0,101,0,1110,0,0,1,0,0,0,110
64590,110,1,0,0,0,0,0,1,100,0,0,101,1110,0,1,101,1110,1,0,1,0,101,0,1110,0,0,1,0,1,0,110
64610,110,1,0,0,0,0,0,1,100,0,0,101,1110,1,1,101,1110,1,0,1,0,101,0,1110,0,0,1,1,1,0,110
64630,1110,0,0,0,110,0,0,0,100,1,0,101,1110,1,1,101,1110,1,1,0,0,101,0,1110,0,0,0,1,1,110,1110
64640,1110,0,0,0,110,0,0,0,100,0,0,101,1110,1,1,101,1110,1,0,0,0,101,0,1110,0,0,0,1,1,110,1110
64660,1110,0,0,0,110,0,0,0,100,0,0,101,1110,0,1,101,1110,1,0,0,0,101,0,1110,0,0,0,0,1,110,1110
64680,110,1,0,0,0,0,0,1,100,1,0,101,1110,0,1,101,1110,1,1,1,0,101,0,1110,0,0,1,0,1,0,110
64690,110,1,0,0,0,0,0,1,100,0,0,101,1110,0,1,101,1110,1,0,1,0,101,0,1110,0,0,1,0,1,0,110
64700,110,1,0,0,0,0,0,1,100,0,0,101,1110,0,1,110,1110,0,0,1,0,101,0,1110,0,0,1,0,1,0,110
64710,110,1,0,0,0,0,0,1,100,0,0,110,1110,0,1,110,1110,0,0,1,0,110,0,1110,0,0,1,0,1,0,110
64730,110,1,0,0,0,0,0,1,100,0,0,110,1110,0,0,110,1110,0,0,1,0,110,0,1110,0,0,1,0,0,0,110
64750,110,1,0,0,0,0,0,1,100,0,0,110,1110,1,0,110,1110,0,0,1,0,110,0,1110,0,0,1,1,0,0,110
64770,1110,0,0,0,110,0,0,0,100,1,0,110,1110,1,0,110,1110,0,1,0,0,110,0,1110,0,0,0,1,0,110,1110
64780,1110,0,0,0,110,0,0,0,100,0,0,110,1110,1,0,110,1110,0,0,0,0,110,0,1110,0,0,0,1,0,110,1110
64800,1110,0,0,0,110,0,0,0,100,0,0,110,1110,0,0,110,1110,0,0,0,0,110,0,1110,0,0,0,0,0,110,1110
64820,110,1,0,0,0,0,0,1,100,1,0,110,1110,0,0,110,1110,0,1,1,0,110,0,1110,0,0,1,0,0,0,110
64830,110,1,0,0,0,0,0,1,100,0,0,110,1110,0,0,110,1110,0,0,1,0,110,0,1110,0,0,1,0,0,0,110
64840,110,1,0,0,0,0,0,1,100,0,0,110,1110,0,0,110,1110,1,0,1,0,110,0,1110,0,0,1,0,0,0,110
64870,110,1,0,0,0,0,0,1,100,0,0,110,1110,0,1,110,1110,1,0,1,0,110,0,1110,0,0,1,0,1,0,110
64890,110,1,0,0,0,0,0,1,100,0,0,110,1110,1,1,110,1110,1,0,1,0,110,0,1110,0,0,1,1,1,0,110
64910,1110,0,0,0,110,0,0,0,100,1,0,110,1110,1,1,110,1110,1,1,0,0,110,0,1110,0,0,0,1,1,110,1110
64920,1110,0,0,0,110,0,0,0,100,0,0,110,1110,1,1,110,1110,1,0,0,0,110,0,1110,0,0,0,1,1,110,1110
64940,1110,0,0,0,110,0,0,0,100,0,0,110,1110,0,1,110,1110,1,0,0,0,110,0,1110,0,0,0,0,1,110,1110
64960,110,1,0,0,0,0,0,1,100,1,0,110,1110,0,1,110,1110,1,1,1,0,110,0,1110,0,0,1,0,1,0,110
64970,110,1,0,0,0,0,0,1,100,0,0,110,1110,0,1,110,1110,1,0,1,0,110,0,1110,0,0,1,0,1,0,110
64980,110,1,0,0,0,0,0,1,100,0,0,110,1110,0,1,111,1110,0,0,1,0,110,0,1110,0,0,1,0,1,0,110
64990,110,1,0,0,0,0,0,1,100,0,0,111,1110,0,1,111,1110,0,0,1,0,111,0,1110,0,0,1,0,1,0,110
65010,110,1,0,0,0,0,0,1,100,0,0,111,1110,0,0,111,1110,0,0,1,0,111,0,1110,0,0,1,0,0,0,110
65030,110,1,0,0,0,0,0,1,100,0,0,111,1110,1,0,111,1110,0,0,1,0,111,0,1110,0,0,1,1,0,0,110
65050,1110,0,0,0,110,0,0,0,100,1,0,111,1110,1,0,111,1110,0,1,0,0,111,0,1110,0,0,0,1,0,110,1110
65060,1110,0,0,0,110,0,0,0,100,0,0,111,1110,1,0,111,1110,0,0,0,0,111,0,1110,0,0,0,1,0,110,1110
65080,1110,0,0,0,110,0,0,0,100,0,0,111,1110,0,0,111,1110,0,0,0,0,111,0,1110,0,0,0,0,0,110,1110
65100,110,1,0,0,0,0,0,1,100,1,0,111,1110,0,0,111,1110,0,1,1,0,111,0,1110,0,0,1,0,0,0,110
65110,110,1,0,0,0,0,0,1,100,0,0,111,1110,0,0,111,1110,0,0,1,0,111,0,1110,0,0,1,0,0,0,110
65120,110,1,0,0,0,0,0,1,100,0,0,111,1110,0,0,111,1110,1,0,1,0,111,0,1110,0,0,1,0,0,0,110
65150,110,1,0,0,0,0,0,1,100,0,0,111,1110,0,1,111,1110,1,0,1,0,111,0,1110,0,0,1,0,1,0,110
65170,110,1,0,0,0,0,0,1,100,0,0,111,1110,1,1,111,1110,1,0,1,0,111,0,1110,0,0,1,1,1,0,110
65190,1110,0,0,0,110,0,0,0,100,1,0,111,1110,1,1,111,1110,1,1,0,0,111,0,1110,0,0,0,1,1,110,1110
65200,1110,0,0,0,110,0,0,0,100,0,0,111,1110,1,1,111,1110,1,0,0,0,111,0,1110,0,0,0,1,1,110,1110
65220,1110,0,0,0,110,0,0,0,100,0,0,111,1110,0,1,111,1110,1,0,0,0,111,0,1110,0,0,0,0,1,110,1110
65240,110,1,0,0,0,0,0,1,100,1,0,111,1110,0,1,111,1110,1,1,1,0,111,0,1110,0,0,1,0,1,0,110
65250,110,1,0,0,0,0,0,1,100,0,0,111,1110,0,1,111,1110,1,0,1,0,111,0,1110,0,0,1,0,1,0,110
65260,110,1,0,0,0,0,0,1,100,0,0,111,1110,0,1,1000,1110,0,0,1,0,111,0,1110,0,0,1,0,1,0,110
65270,110,1,0,0,0,0,0,1,100,0,0,1000,1110,0,1,1000,1110,0,0,1,0,1000,0,1110,0,0,1,0,1,0,110
65290,110,1,0,0,0,0,0,1,100,0,0,1000,1110,0,0,1000,1110,0,0,1,0,1000,0,1110,0,0,1,0,0,0,110
65310,110,1,0,0,0,0,0,1,100,0,0,1000,1110,1,0,1000,1110,0,0,1,0,1000,0,1110,0,0,1,1,0,0,110
65330,1110,0,0,0,110,0,0,0,100,1,0,1000,1110,1,0,1000,1110,0,1,0,0,1000,0,1110,0,0,0,1,0,110,1110
65340,1110,0,0,0,110,0,0,0,100,0,0,1000,1110,1,0,1000,1110,0,0,0,0,1000,0,1110,0,0,0,1,0,110,1110
65360,1110,0,0,0,110,0,0,0,100,0,0,1000,1110,0,0,1000,1110,0,0,0,0,1000,0,1110,0,0,0,0,0,110,1110
65380,110,1,0,0,0,0,0,1,100,1,0,1000,1110,0,0,1000,1110,0,1,1,0,1000,0,1110,0,0,1,0,0,0,110
65390,110,1,0,0,0,0,0,1,100,0,0,1000,1110,0,0,1000,1110,0,0,1,0,1000,0,1110,0,0,1,0,0,0,110
65400,110,1,0,0,0,0,0,1,100,0,0,1000,1110,0,0,1000,1110,1,0,1,0,1000,0,1110,0,0,1,0,0,0,110
65430,110,1,0,0,0,0,0,1,100,0,0,1000,1110,0,1,1000,1110,1,0,1,0,1000,0,1110,0,0,1,0,1,0,110
65450,110,1,0,0,0,0,0,1,100,0,0,1000,1110,1,1,1000,1110,1,0,1,0,1000,0,1110,0,0,1,1,1,0,110
65470,1110,0,0,0,110,0,0,0,100,1,0,1000,1110,1,1,1000,1110,1,1,0,0,1000,0,1110,0,0,0,1,1,110,1110
65480,1110,0,0,0,110,0,0,0,100,0,0,1000,1110,1,1,1000,1110,1,0,0,0,1000,0,1110,0,0,0,1,1,110,1110
65500,1110,0,0,0,110,0,0,0,100,0,0,1000,1110,0,1,1000,1110,1,0,0,0,1000,0,1110,0,0,0,0,1,110,1110
65520,110,1,0,0,0,0,0,1,100,1,0,1000,1110,0,1,1000,1110,1,1,1,0,1000,0,1110,0,0,1,0,1,0,110
65530,110,1,0,0,0,0,0,1,100,0,0,1000,1110,0,1,1000,1110,1,0,1,0,1000,0,1110,0,0,1,0,1,0,110
65540,110,1,0,0,0,0,0,1,100,0,0,1000,1110,0,1,1001,1110,0,0,1,0,1000,0,1110,0,0,1,0,1,0,110
65550,110,1,0,0,0,0,0,1,100,0,0,1001,1110,0,1,1001,1110,0,0,1,0,1001,0,1110,0,0,1,0,1,0,110
65570,110,1,0,0,0,0,0,1,100,0,0,1001,1110,0,0,1001,1110,0,0,1,0,1001,0,1110,0,0,1,0,0,0,110
65590,110,1,0,0,0,0,0,1,100,0,0,1001,1110,1,0,1001,1110,0,0,1,0,1001,0,1110,0,0,1,1,0,0,110
65610,1110,0,0,0,110,0,0,0,100,1,0,1001,1110,1,0,1001,1110,0,1,0,0,1001,0,1110,0,0,0,1,0,110,1110
65620,1110,0,0,0,110,0,0,0,100,0,0,1001,1110,1,0,1001,1110,0,0,0,0,1001,0,1110,0,0,0,1,0,110,1110
65640,1110,0,0,0,110,0,0,0,100,0,0,1001,1110,0,0,1001,1110,0,0,0,0,1001,0,1110,0,0,0,0,0,110,1110
65660,110,1,0,0,0,0,0,1,100,1,0,1001,1110,0,0,1001,1110,0,1,1,0,1001,0,1110,0,0,1,0,0,0,110
65670,110,1,0,0,0,0,0,1,100,0,0,1001,1110,0,0,1001,1110,0,0,1,0,1001,0,1110,0,0,1,0,0,0,110
65680,110,1,0,0,0,0,0,1,100,0,0,1001,1110,0,0,1001,1110,1,0,1,0,1001,0,1110,0,0,1,0,0,0,110
65710,110,1,0,0,0,0,0,1,100,0,0,1001,1110,0,1,1001,1110,1,0,1,0,1001,0,1110,0,0,1,0,1,0,110
65730,110,1,0,0,0,0,0,1,100,0,0,1001,1110,1,1,1001,1110,1,0,1,0,1001,0,1110,0,0,1,1,1,0,110
65750,1110,0,0,0,110,0,0,0,100,1,0,1001,1110,1,1,1001,1110,1,1,0,0,1001,0,1110,0,0,0,1,1,110,1110
65760,1110,0,0,0,110,0,0,0,100,0,0,1001,1110,1,1,1001,1110,1,0,0,0,1001,0,1110,0,0,0,1,1,110,1110
65780,1110,0,0,0,110,0,0,0,100,0,0,1001,1110,0,1,1001,1110,1,0,0,0,1001,0,1110,0,0,0,0,1,110,1110
65800,110,1,0,0,0,0,0,1,100,1,0,1001,1110,0,1,1001,1110,1,1,1,0,1001,0,1110,0,0,1,0,1,0,110
65810,110,1,0,0,0,0,0,1,100,0,0,1001,1110,0,1,1001,1110,1,0,1,0,1001,0,1110,0,0,1,0,1,0,110
65820,110,1,0,0,0,0,0,1,100,0,0,1001,1110,0,1,1010,1110,0,0,1,0,1001,0,1110,0,0,1,0,1,0,110
65830,110,1,0,0,0,0,0,1,100,0,0,1010,1110,0,1,1010,1110,0,0,1,0,1010,0,1110,0,0,1,0,1,0,110
65850,110,1,0,0,0,0,0,1,100,0,0,1010,1110,0,0,1010,1110,0,0,1,0,1010,0,1110,0,0,1,0,0,0,110
65870,110,1,0,0,0,0,0,1,100,0,0,1010,1110,1,0,1010,1110,0,0,1,0,1010,0,1110,0,0,1,1,0,0,110
65890,1110,0,0,0,110,0,0,0,100,1,0,1010,1110,1,0,1010,1110,0,1,0,0,1010,0,1110,0,0,0,1,0,110,1110
65900,1110,0,0,0,110,0,0,0,100,0,0,1010,1110,1,0,1010,1110,0,0,0,0,1010,0,1110,0,0,0,1,0,110,1110
65920,1110,0,0,0,110,0,0,0,100,0,0,1010,1110,0,0,1010,1110,0,0,0,0,1010,0,1110,0,0,0,0,0,110,1110
65940,110,1,0,0,0,0,0,1,100,1,0,1010,1110,0,0,1010,1110,0,1,1,0,1010,0,1110,0,0,1,0,0,0,110
65950,110,1,0,0,0,0,0,1,100,0,0,1010,1110,0,0,1010,1110,0,0,1,0,1010,0,1110,0,0,1,0,0,0,110
65960,110,1,0,0,0,0,0,1,100,0,0,1010,1110,0,0,1010,1110,1,0,1,0,1010,0,1110,0,0,1,0,0,0,110
65990,110,1,0,0,0,0,0,1,100,0,0,1010,1110,0,1,1010,1110,1,0,1,0,1010,0,1110,0,0,1,0,1,0,110
66010,110,1,0,0,0,0,0,1,100,0,0,1010,1110,1,1,1010,1110,1,0,1,0,1010,0,1110,0,0,1,1,1,0,110
66030,1110,0,0,0,110,0,0,0,100,1,0,1010,1110,1,1,1010,1110,1,1,0,0,1010,0,1110,0,0,0,1,1,110,1110
66040,1110,0,0,0,110,0,0,0,100,0,0,1010,1110,1,1,1010,1110,1,0,0,0,1010,0,1110,0,0,0,1,1,110,1110
66060,1110,0,0,0,110,0,0,0,100,0,0,1010,1110,0,1,1010,1110,1,0,0,0,1010,0,1110,0,0,0,0,1,110,1110
66080,110,1,0,0,0,0,0,1,100,1,0,1010,1110,0,1,1010,1110,1,1,1,0,1010,0,1110,0,0,1,0,1,0,110
66090,110,1,0,0,0,0,0,1,100,0,0,1010,1110,0,1,1010,1110,1,0,1,0,1010,0,1110,0,0,1,0,1,0,110
66100,110,1,0,0,0,0,0,1,100,0,0,1010,1110,0,1,1011,1110,0,0,1,0,1010,0,1110,0,0,1,0,1,0,110
66110,110,1,0,0,0,0,0,1,100,0,0,1011,1110,0,1,1011,1110,0,0,1,0,1011,0,1110,0,0,1,0,1,0,110
66130,110,1,0,0,0,0,0,1,100,0,0,1011,1110,0,0,1011,1110,0,0,1,0,1011,0,1110,0,0,1,0,0,0,110
66150,110,1,0,0,0,0,0,1,100,0,0,1011,1110,1,0,1011,1110,0,0,1,0,1011,0,1110,0,0,1,1,0,0,110
66170,1110,0,0,0,110,0,0,0,100,1,0,1011,1110,1,0,1011,1110,0,1,0,0,1011,0,1110,0,0,0,1,0,110,1110
66180,1110,0,0,0,110,0,0,0,100,0,0,1011,1110,1,0,1011,1110,0,0,0,0,1011,0,1110,0,0,0,1,0,110,1110
66200,1110,0,0,0,110,0,0,0,100,0,0,1011,1110,0,0,1011,1110,0,0,0,0,1011,0,1110,0,0,0,0,0,110,1110
66220,110,1,0,0,0,0,0,1,100,1,0,1011,1110,0,0,1011,1110,0,1,1,0,1011,0,1110,0,0,1,0,0,0,110
66230,110,1,0,0,0,0,0,1,100,0,0,1011,1110,0,0,1011,1110,0,0,1,0,1011,0,1110,0,0,1,0,0,0,110
66240,110,1,0,0,0,0,0,1,100,0,0,1011,1110,0,0,1011,1110,1,0,1,0,1011,0,1110,0,0,1,0,0,0,110
66270,110,1,0,0,0,0,0,1,100,0,0,1011,1110,0,1,1011,1110,1,0,1,0,1011,0,1110,0,0,1,0,1,0,110
66290,110,1,0,0,0,0,0,1,100,0,0,1011,1110,1,1,1011,1110,1,0,1,0,1011,0,1110,0,0,1,1,1,0,110
66310,1110,0,0,0,110,0,0,0,100,1,0,1011,1110,1,1,1011,1110,1,1,0,0,1011,0,1110,0,0,0,1,1,110,1110
66320,1110,0,0,0,110,0,0,0,100,0,0,1011,1110,1,1,1011,1110,1,0,0,0,1011,0,1110,0,0,0,1,1,110,1110
66340,1110,0,0,0,110,0,0,0,100,0,0,1011,1110,0,1,1011,1110,1,0,0,0,1011,0,1110,0,0,0,0,1,110,1110
66360,110,1,0,0,0,0,0,1,100,1,0,1011,1110,0,1,1011,1110,1,1,1,0,1011,0,1110,0,0,1,0,1,0,110
66370,110,1,0,0,0,0,0,1,100,0,0,1011,1110,0,1,1011,1110,1,0,1,0,1011,0,1110,0,0,1,0,1,0,110
66380,110,1,0,0,0,0,0,1,100,0,0,1011,1110,0,1,1100,1110,0,0,1,0,1011,0,1110,0,0,1,0,1,0,110
66390,110,1,0,0,0,0,0,1,100,0,0,1100,1110,0,1,1100,1110,0,0,1,0,1100,0,1110,0,0,1,0,1,0,110
66410,110,1,0,0,0,0,0,1,100,0,0,1100,1110,0,0,1100,1110,0,0,1,0,1100,0,1110,0,0,1,0,0,0,110
66430,110,1,0,0,0,0,0,1,100,0,0,1100,1110,1,0,1100,1110,0,0,1,0,1100,0,1110,0,0,1,1,0,0,110
66450,1110,0,0,0,110,0,0,0,100,1,0,1100,1110,1,0,1100,1110,0,1,0,0,1100,0,1110,0,0,0,1,0,110,1110
66460,1110,0,0,0,110,0,0,0,100,0,0,1100,1110,1,0,1100,1110,0,0,0,0,1100,0,1110,0,0,0,1,0,110,1110
66480,1110,0,0,0,110,0,0,0,100,0,0,1100,1110,0,0,1100,1110,0,0,0,0,1100,0,1110,0,0,0,0,0,110,1110
66500,110,1,0,0,0,0,0,1,100,1,0,1100,1110,0,0,1100,1110,0,1,1,0,1100,0,1110,0,0,1,0,0,0,110
66510,110,1,0,0,0,0,0,1,100,0,0,1100,1110,0,0,1100,1110,0,0,1,0,1100,0,1110,0,0,1,0,0,0,110
66520,110,1,0,0,0,0,0,1,100,0,0,1100,1110,0,0,1100,1110,1,0,1,0,1100,0,1110,0,0,1,0,0,0,110
66550,110,1,0,0,0,0,0,1,100,0,0,1100,1110,0,1,1100,1110,1,0,1,0,1100,0,1110,0,0,1,0,1,0,110
66570,110,1,0,0,0,0,0,1,100,0,0,1100,1110,1,1,1100,1110,1,0,1,0,1100,0,1110,0,0,1,1,1,0,110
66590,1110,0,0,0,110,0,0,0,100,1,0,1100,1110,1,1,1100,1110,1,1,0,0,1100,0,1110,0,0,0,1,1,110,1110
66600,1110,0,0,0,110,0,0,0,100,0,0,1100,1110,1,1,1100,1110,1,0,0,0,1100,0,1110,0,0,0,1,1,110,1110
66620,1110,0,0,0,110,0,0,0,100,0,0,1100,1110,0,1,1100,1110,1,0,0,0,1100,0,1110,0,0,0,0,1,110,1110
66640,110,1,0,0,0,0,0,1,100,1,0,1100,1110,0,1,1100,1110,1,1,1,0,1100,0,1110,0,0,1,0,1,0,110
66650,110,1,0,0,0,0,0,1,100,0,0,1100,1110,0,1,1100,1110,1,0,1,0,1100,0,1110,0,0,1,0,1,0,110
66660,110,1,0,0,0,0,0,1,100,0,0,1100,1110,0,1,1101,1110,0,0,1,0,1100,0,1110,0,0,1,0,1,0,110
66670,110,1,0,0,0,0,0,1,100,0,0,1101,1110,0,1,1101,1110,0,0,1,0,1101,0,1110,0,0,1,0,1,0,110
66690,110,1,0,0,0,0,0,1,100,0,0,1101,1110,0,0,1101,1110,0,0,1,0,1101,0,1110,0,0,1,0,0,0,110
66710,110,1,0,0,0,0,0,1,100,0,0,1101,1110,1,0,1101,1110,0,0,1,0,1101,0,1110,0,0,1,1,0,0,110
66730,1110,0,0,0,110,0,0,0,100,1,0,1101,1110,1,0,1101,1110,0,1,0,0,1101,0,1110,0,0,0,1,0,110,1110
66740,1110,0,0,0,110,0,0,0,100,0,0,1101,1110,1,0,1101,1110,0,0,0,0,1101,0,1110,0,0,0,1,0,110,1110
66760,1110,0,0,0,110,0,0,0,100,0,0,1101,1110,0,0,1101,1110,0,0,0,0,1101,0,1110,0,0,0,0,0,110,1110
66780,110,1,0,0,0,0,0,1,100,1,0,1101,1110,0,0,1101,1110,0,1,1,0,1101,0,1110,0,0,1,0,0,0,110
66790,110,1,0,0,0,0,0,1,100,0,0,1101,1110,0,0,1101,1110,0,0,1,0,1101,0,1110,0,0,1,0,0,0,110
66800,110,1,0,0,0,0,0,1,100,0,0,1101,1110,0,0,1101,1110,1,0,1,0,1101,0,1110,0,0,1,0,0,0,110
66830,110,1,0,0,0,0,0,1,100,0,0,1101,1110,0,1,1101,1110,1,0,1,0,1101,0,1110,0,0,1,0,1,0,110
66850,110,1,0,0,0,0,0,1,100,0,0,1101,1110,1,1,1101,1110,1,0,1,0,1101,0,1110,0,0,1,1,1,0,110
66870,1110,0,0,0,110,0,0,0,100,1,0,1101,1110,1,1,1101,1110,1,1,0,0,1101,0,1110,0,0,0,1,1,110,1110
66880,1110,0,0,0,110,0,0,0,100,0,0,1101,1110,1,1,1101,1110,1,0,0,0,1101,0,1110,0,0,0,1,1,110,1110
66900,1110,0,0,0,110,0,0,0,100,0,0,1101,1110,0,1,1101,1110,1,0,0,0,1101,0,1110,0,0,0,0,1,110,1110
66920,110,1,0,0,0,0,0,1,100,1,0,1101,1110,0,1,1101,1110,1,1,1,0,1101,0,1110,0,0,1,0,1,0,110
66930,110,1,0,0,0,0,0,1,100,0,0,1101,1110,0,1,1101,1110,1,0,1,0,1101,0,1110,0,0,1,0,1,0,110
66940,110,1,0,0,0,0,0,1,100,0,0,1101,1110,0,1,1110,1110,0,0,1,0,1101,0,1110,0,0,1,0,1,0,110
66950,110,1,0,0,0,0,0,1,100,0,0,1110,1110,0,1,1110,1110,0,0,1,0,1110,0,1110,0,0,1,0,1,0,110
66970,110,1,0,0,0,0,0,1,100,0,0,1110,1110,0,0,1110,1110,0,0,1,0,1110,0,1110,0,0,1,0,0,0,110
66990,110,1,0,0,0,0,0,1,100,0,0,1110,1110,1,0,1110,1110,0,0,1,0,1110,0,1110,0,0,1,1,0,0,110
67010,1110,0,0,0,110,0,0,0,100,1,0,1110,1110,1,0,1110,1110,0,1,0,0,1110,0,1110,0,0,0,1,0,110,1110
67020,1110,0,0,0,110,0,0,0,100,0,0,1110,1110,1,0,1110,1110,0,0,0,0,1110,0,1110,0,0,0,1,0,110,1110
67040,1110,0,0,0,110,0,0,0,100,0,0,1110,1110,0,0,1110,1110,0,0,0,0,1110,0,1110,0,0,0,0,0,110,1110
67060,110,1,0,0,0,0,0,1,100,1,0,1110,1110,0,0,1110,1110,0,1,1,0,1110,0,1110,0,0,1,0,0,0,110
67070,110,1,0,0,0,0,0,1,100,0,0,1110,1110,0,0,1110,1110,0,0,1,0,1110,0,1110,0,0,1,0,0,0,110
67080,110,1,0,0,0,0,0,1,100,0,0,1110,1110,0,0,1110,1110,1,0,1,0,1110,0,1110,0,0,1,0,0,0,110
67110,110,1,0,0,0,0,0,1,100,0,0,1110,1110,0,1,1110,1110,1,0,1,0,1110,0,1110,0,0,1,0,1,0,110
67130,110,1,0,0,0,0,0,1,100,0,0,1110,1110,1,1,1110,1110,1,0,1,0,1110,0,1110,0,0,1,1,1,0,110
67150,1110,0,0,0,110,0,0,0,100,1,0,1110,1110,1,1,1110,1110,1,1,0,0,1110,0,1110,0,0,0,1,1,110,1110
67160,1110,0,0,0,110,0,0,0,100,0,0,1110,1110,1,1,1110,1110,1,0,0,0,1110,0,1110,0,0,0,1,1,110,1110
67180,1110,0,0,0,110,0,0,0,100,0,0,1110,1110,0,1,1110,1110,1,0,0,0,1110,0,1110,0,0,0,0,1,110,1110
67200,110,1,0,0,0,0,0,1,100,1,0,1110,1110,0,1,1110,1110,1,1,1,0,1110,0,1110,0,0,1,0,1,0,110
67210,110,1,0,0,0,0,0,1,100,0,0,1110,1110,0,1,1110,1110,1,0,1,0,1110,0,1110,0,0,1,0,1,0,110
67220,110,1,0,0,0,0,0,1,100,0,0,1110,1110,0,1,1111,1110,0,0,1,0,1110,0,1110,0,0,1,0,1,0,110
67230,110,1,0,0,0,0,0,1,100,0,0,1111,1110,0,1,1111,1110,0,0,1,0,1111,0,1110,0,0,1,0,1,0,110
67250,110,1,0,0,0,0,0,1,100,0,0,1111,1110,0,0,1111,1110,0,0,1,0,1111,0,1110,0,0,1,0,0,0,110
67270,110,1,0,0,0,0,0,1,100,0,0,1111,1110,1,0,1111,1110,0,0,1,0,1111,0,1110,0,0,1,1,0,0,110
67290,1110,0,0,0,110,0,0,0,100,1,0,1111,1110,1,0,1111,1110,0,1,0,0,1111,0,1110,0,0,0,1,0,110,1110
67300,1110,0,0,0,110,0,0,0,100,0,0,1111,1110,1,0,1111,1110,0,0,0,0,1111,0,1110,0,0,0,1,0,110,1110
67320,1110,0,0,0,110,0,0,0,100,0,0,1111,1110,0,0,1111,1110,0,0,0,0,1111,0,1110,0,0,0,0,0,110,1110
67340,110,1,0,0,0,0,0,1,100,1,0,1111,1110,0,0,1111,1110,0,1,1,0,1111,0,1110,0,0,1,0,0,0,110
67350,110,1,0,0,0,0,0,1,100,0,0,1111,1110,0,0,1111,1110,0,0,1,0,1111,0,1110,0,0,1,0,0,0,110
67360,110,1,0,0,0,0,0,1,100,0,0,1111,1110,0,0,1111,1110,1,0,1,0,1111,0,1110,0,0,1,0,0,0,110
67390,110,1,0,0,0,0,0,1,100,0,0,1111,1110,0,1,1111,1110,1,0,1,0,1111,0,1110,0,0,1,0,1,0,110
67410,110,1,0,0,0,0,0,1,100,0,0,1111,1110,1,1,1111,1110,1,0,1,0,1111,0,1110,0,0,1,1,1,0,110
67430,1110,0,0,0,110,0,0,0,100,1,0,1111,1110,1,1,1111,1110,1,1,0,0,1111,0,1110,0,0,0,1,1,110,1110
67440,1110,0,0,0,110,0,0,0,100,0,0,1111,1110,1,1,1111,1110,1,0,0,0,1111,0,1110,0,0,0,1,1,110,1110
67460,1110,0,0,0,110,0,0,0,100,0,0,1111,1110,0,1,1111,1110,1,0,0,0,1111,0,1110,0,0,0,0,1,110,1110
67480,110,1,0,0,0,0,0,1,100,1,0,1111,1110,0,1,1111,1110,1,1,1,0,1111,0,1110,0,0,1,0,1,0,110
67490,110,1,0,0,0,0,0,1,100,0,0,1111,1110,0,1,1111,1110,1,0,1,0,1111,0,1110,0,0,1,0,1,0,110
67500,110,1,0,0,0,0,0,1,100,0,0,1111,1110,0,1,10000,1111,10,0,1,0,1111,0,1110,0,0,1,0,1,0,110
67510,110,1,0,0,0,0,0,1,100,0,0,1111,1111,0,1,10000,1111,10,0,1,0,1111,0,1111,0,0,1,0,1,0,110
67520,110,1,0,0,0,0,0,1,100,0,0,1111,1111,0,1,0,1111,0,0,1,0,1111,0,1111,0,0,1,0,1,0,110
67530,110,1,0,0,0,0,0,1,100,0,0,0,1111,0,1,0,1111,0,0,1,0,0,0,1111,0,0,1,0,1,0,110
67550,110,1,0,0,0,0,0,1,100,0,0,0,1111,0,0,0,1111,0,0,1,0,0,0,1111,0,0,1,0,0,0,110
